"","collection_no","collection_name","accepted_name","identified_rank","family","genus","formation","member","cells.1","Camp_out_0.5","DEM_0.5","LANDCVI_selected_0.5","MGVF_0.5","SLOPE_0.5","WC_Prec_0.5","WC_Temp_0.5","cells.2","CampPrecip_0.5","CampTemp_0.5","colls_per_cell"
"2387",167495,"UCM 83267, Steele Butte","Saurischia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Masuk","Middle",11543,0.400000005960464,1479.98120117188,9105.025390625,7.49999904632568,0.194955796003342,15.6223726272583,11.4871311187744,58534,3.06696092593484e-05,289.234832763672,15
"2388",167495,"UCM 83267, Steele Butte","Ornithischia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Masuk","Middle",11543,0.400000005960464,1479.98120117188,9105.025390625,7.49999904632568,0.194955796003342,15.6223726272583,11.4871311187744,58534,3.06696092593484e-05,289.234832763672,15
"2389",167502,"UCM 84157","Hadrosauridae","family","Hadrosauridae","","Masuk","Middle",11543,0.400000005960464,1479.98120117188,9105.025390625,7.49999904632568,0.194955796003342,15.6223726272583,11.4871311187744,59254,3.04653967759805e-05,289.642120361328,15
"2390",167526,"UCM 83266, Steele Butte","Hadrosauridae","family","Hadrosauridae","","Masuk","Middle",11543,0.400000005960464,1479.98120117188,9105.025390625,7.49999904632568,0.194955796003342,15.6223726272583,11.4871311187744,58534,3.06696092593484e-05,289.234832763672,15
"2391",167500,"UCM 83243, Steele Butte","Saurischia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Masuk","Middle",11543,0.400000005960464,1479.98120117188,9105.025390625,7.49999904632568,0.194955796003342,15.6223726272583,11.4871311187744,58534,3.06696092593484e-05,289.234832763672,15
"2392",167529,"UCM 84137","Saurischia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Masuk","Middle",11543,0.400000005960464,1479.98120117188,9105.025390625,7.49999904632568,0.194955796003342,15.6223726272583,11.4871311187744,59254,3.04653967759805e-05,289.642120361328,15
"2393",167424,"UCM 84160","Tyrannosauridae","family","Tyrannosauridae","","Masuk","Lower",11543,0.400000005960464,1479.98120117188,9105.025390625,7.49999904632568,0.194955796003342,15.6223726272583,11.4871311187744,59254,3.04653967759805e-05,289.642120361328,15
"2394",167421,"UCM 84141, Steele Butte","Tyrannosauridae","family","Tyrannosauridae","","Masuk","Middle",11543,0.400000005960464,1479.98120117188,9105.025390625,7.49999904632568,0.194955796003342,15.6223726272583,11.4871311187744,58534,3.06696092593484e-05,289.234832763672,15
"2395",167526,"UCM 83266, Steele Butte","Saurischia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Masuk","Middle",11543,0.400000005960464,1479.98120117188,9105.025390625,7.49999904632568,0.194955796003342,15.6223726272583,11.4871311187744,58534,3.06696092593484e-05,289.234832763672,15
"2396",14430,"Websters Flats Locality (UMNH VP Loc. 11)","Scotiophryne pustulosa","species","NO_FAMILY_SPECIFIED","Scotiophryne","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2397",14421,"Paul's Locality (UMNH VP Loc. 10)","Anura","order","","","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2398",14430,"Websters Flats Locality (UMNH VP Loc. 11)","Alphadontidae","family","Alphadontidae","","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2399",14421,"Paul's Locality (UMNH VP Loc. 10)","Chamops segnis","species","Chamopsiidae","Chamops","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2400",14421,"Paul's Locality (UMNH VP Loc. 10)","Cimolodon similis","species","Cimolodontidae","Cimolodon","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2401",14421,"Paul's Locality (UMNH VP Loc. 10)","Cimexomys","genus","NO_FAMILY_SPECIFIED","Cimexomys","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2402",14430,"Websters Flats Locality (UMNH VP Loc. 11)","Nezpercius dodsoni","species","Urodela","Nezpercius","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2403",14421,"Paul's Locality (UMNH VP Loc. 10)","Compsemys","genus","NO_FAMILY_SPECIFIED","Compsemys","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2404",14421,"Paul's Locality (UMNH VP Loc. 10)","Contogenys sloani","species","Globauridae","Contogenys","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2405",14421,"Paul's Locality (UMNH VP Loc. 10)","Albanerpetontidae","family","Albanerpetontidae","","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2406",14430,"Websters Flats Locality (UMNH VP Loc. 11)","Multituberculata","order","","","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2407",14430,"Websters Flats Locality (UMNH VP Loc. 11)","Ankylosauridae","family","Ankylosauridae","","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2408",14430,"Websters Flats Locality (UMNH VP Loc. 11)","Hadrosauridae","family","Hadrosauridae","","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2409",14430,"Websters Flats Locality (UMNH VP Loc. 11)","Dromaeosauridae","family","Dromaeosauridae","","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2410",14430,"Websters Flats Locality (UMNH VP Loc. 11)","Anura","order","","","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2411",14421,"Paul's Locality (UMNH VP Loc. 10)","Bryceomys","genus","NO_FAMILY_SPECIFIED","Bryceomys","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2412",14421,"Paul's Locality (UMNH VP Loc. 10)","Hadrosauridae","family","Hadrosauridae","","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2413",14421,"Paul's Locality (UMNH VP Loc. 10)","Tyrannosauridae","family","Tyrannosauridae","","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2414",14421,"Paul's Locality (UMNH VP Loc. 10)","Cimolodon similis","species","Cimolodontidae","Cimolodon","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2415",14421,"Paul's Locality (UMNH VP Loc. 10)","Cimolomys","genus","Cimolomyidae","Cimolomys","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2416",14421,"Paul's Locality (UMNH VP Loc. 10)","Testudines","order","","","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2417",14430,"Websters Flats Locality (UMNH VP Loc. 11)","Alphadon attaragos","species","Alphadontidae","Alphadon","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2418",14421,"Paul's Locality (UMNH VP Loc. 10)","Leptochamops denticulatus","species","Chamopsiidae","Leptochamops","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2419",14421,"Paul's Locality (UMNH VP Loc. 10)","Litakis gilmorei","species","NO_FAMILY_SPECIFIED","Litakis","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2420",14421,"Paul's Locality (UMNH VP Loc. 10)","Meniscoessus intermedius","species","Cimolomyidae","Meniscoessus","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2421",14421,"Paul's Locality (UMNH VP Loc. 10)","Meniscognathus altmani","species","Chamopsiidae","Meniscognathus","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2422",14421,"Paul's Locality (UMNH VP Loc. 10)","Naomichelys","genus","Helochelydridae","Naomichelys","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2423",14421,"Paul's Locality (UMNH VP Loc. 10)","Odaxosaurus piger","species","Anguidae","Odaxosaurus","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2424",14421,"Paul's Locality (UMNH VP Loc. 10)","Symmetrodontoides","genus","Spalacotheriidae","Symmetrodontoides","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2425",14430,"Websters Flats Locality (UMNH VP Loc. 11)","Protalphadon","genus","NO_FAMILY_SPECIFIED","Protalphadon","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2426",14430,"Websters Flats Locality (UMNH VP Loc. 11)","Protalphadon","genus","NO_FAMILY_SPECIFIED","Protalphadon","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2427",14421,"Paul's Locality (UMNH VP Loc. 10)","Tyrannosauroidea","genus","","","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2428",14421,"Paul's Locality (UMNH VP Loc. 10)","Dromaeosauridae","family","Dromaeosauridae","","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2429",14421,"Paul's Locality (UMNH VP Loc. 10)","Alphadontidae","family","Alphadontidae","","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2430",14430,"Websters Flats Locality (UMNH VP Loc. 11)","Alphadon halleyi","species","Alphadontidae","Alphadon","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2431",14430,"Websters Flats Locality (UMNH VP Loc. 11)","Iqualadelphis","genus","NO_FAMILY_SPECIFIED","Iqualadelphis","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2432",14430,"Websters Flats Locality (UMNH VP Loc. 11)","Parasaniwa wyomingensis","species","NO_FAMILY_SPECIFIED","Parasaniwa","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2433",14421,"Paul's Locality (UMNH VP Loc. 10)","Protalphadon","genus","NO_FAMILY_SPECIFIED","Protalphadon","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2434",14430,"Websters Flats Locality (UMNH VP Loc. 11)","Cimolomys","genus","Cimolomyidae","Cimolomys","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2435",14430,"Websters Flats Locality (UMNH VP Loc. 11)","Cimolomys","genus","Cimolomyidae","Cimolomys","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2436",14430,"Websters Flats Locality (UMNH VP Loc. 11)","Eoalphadon clemensi","species","Alphadontidae","Eoalphadon","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2437",14430,"Websters Flats Locality (UMNH VP Loc. 11)","Meniscoessus intermedius","species","Cimolomyidae","Meniscoessus","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2438",14430,"Websters Flats Locality (UMNH VP Loc. 11)","Pediomyidae","unranked clade","Pediomyidae","NO_GENUS_SPECIFIED","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2439",14421,"Paul's Locality (UMNH VP Loc. 10)","Aenigmadelphys","genus","NO_FAMILY_SPECIFIED","Aenigmadelphys","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2440",14421,"Paul's Locality (UMNH VP Loc. 10)","Anchistodelphys","genus","NO_FAMILY_SPECIFIED","Anchistodelphys","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2441",14421,"Paul's Locality (UMNH VP Loc. 10)","Cedaromys","species","NO_FAMILY_SPECIFIED","Cedaromys","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2442",14421,"Paul's Locality (UMNH VP Loc. 10)","Cedaromys","genus","NO_FAMILY_SPECIFIED","Cedaromys","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2443",14421,"Paul's Locality (UMNH VP Loc. 10)","Varalphadon","genus","NO_FAMILY_SPECIFIED","Varalphadon","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2444",14421,"Paul's Locality (UMNH VP Loc. 10)","Cimolodon nitidus","species","Cimolodontidae","Cimolodon","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2445",14421,"Paul's Locality (UMNH VP Loc. 10)","Cimolodon wardi","species","Cimolodontidae","Cimolodon","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2446",14421,"Paul's Locality (UMNH VP Loc. 10)","Cimolomys","genus","Cimolomyidae","Cimolomys","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2447",14421,"Paul's Locality (UMNH VP Loc. 10)","Eoalphadon clemensi","species","Alphadontidae","Eoalphadon","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2448",14421,"Paul's Locality (UMNH VP Loc. 10)","Mesodma","species","Neoplagiaulacidae","Mesodma","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2449",14421,"Paul's Locality (UMNH VP Loc. 10)","Paracimexomys","genus","NO_FAMILY_SPECIFIED","Paracimexomys","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
"2450",14421,"Paul's Locality (UMNH VP Loc. 10)","Pediomys","genus","Pediomyidae","Pediomys","Wahweap","",11705,0.310000002384186,2876.00561523438,7986.15087890625,76.25,0.465905100107193,30.2470569610596,7.44739627838135,58529,3.69135559594724e-05,289.833038330078,2
