"","collection_no","formation","occurrence_no","record_type","reid_no","flags","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_attr","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","ref_author","ref_pubyr","reference_no","phylum","class","order","family","genus","plant_organ","plant_organ2","abund_value","abund_unit","lng","lat","occurrence_comments","collection_name","collection_subset","collection_aka","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments","paleomodel","paleolng","paleolat","geoplate","cc2","protected","stratgroup","member","stratscale","zone","localsection","localbed","localorder","regionalsection","regionalbed","regionalorder","stratcomments","lithdescript","lithology1","lithadj1","lithification1","minor_lithology1","fossilsfrom1","lithology2","lithadj2","lithification2","minor_lithology2","fossilsfrom2","environment","tectonic_setting","geology_comments","assembl_comps","articulated_parts","associated_parts","common_body_parts","rare_body_parts","feed_pred_traces","artifacts","component_comments","pres_mode","preservation_quality","spatial_resolution","temporal_resolution","lagerstatten","concentration","orientation","abund_in_sediment","sorting","fragmentation","bioerosion","encrustation","preservation_comments","collection_type","collection_methods","museum","collection_coverage","collection_size","rock_censused","collectors","collection_dates","collection_comments","taxonomy_comments","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","ecospace_comments","composition","architecture","thickness","reinforcement","formation3","stratgroup4","member5","lithdescript6","lithology17","lithadj18","lithification19","minor_lithology110","fossilsfrom111","lithology212","lithadj213","lithification214","minor_lithology215","fossilsfrom216","time_bins","time_contain","time_major","time_buffer","time_overlap","primary_reference","old_max_ma","old_min_ma","id","n_bins","bin_assignment","bin_midpoint","overlap_percentage","Target","plng","plat","cells","layer","data.lng","data.lat","Coll_count"
"444",179248,"Whitemud",1331319,"occ",NA,"","Dinosauria ? indet.","unranked clade",90099,"","Dinosauria",NA,"unranked clade",52775,"Late Maastrichtian","",68.2,68,"Broughton",1981,59346,"Chordata","Reptilia","","","",NA,NA,NA,"",-105.784897,49.622002,"possible herbivorous dinosaur coprolites","Medalta pit",NA,"Willows","CA","Saskatchewan","","stated in text","3","small collection","Medalta pit, kaolin quarry, 3 km NE of Willows, in the NE 1/4 of sec. 1, T8, R29, W of 2nd meridian.","gp_mid",-62.01,59.86,"101","CA","","Edmonton","","formation","","","","","",NA,"","","","claystone","concretionary","","","Y","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","body,coprolite","","allochthonous","","","","","","","","","","","paleoecologic","surface (float),surface (in situ),field collection","","","","","P. Broughton","1970s","","","terrestrial",NA,"actively mobile","","","","","","","phosphatic","","",NA,"Whitemud","Edmonton","","","claystone","concretionary","","","Y","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","P. L. Broughton. 1981. Casts of vertebrate internal organs from the Upper Cretaceous of western Canada. Journal of Geology 89(6):741-749",70.6,66,8731,1,"SC.2",69.75,100,NA,-76.4587,56.3286,7735,1,-105.784897,49.622002,"Non-singleton"
"445",179269,"McDermott",1331508,"occ",NA,"","Dinosauria indet.","unranked clade",90099,"","Dinosauria",NA,"unranked clade",52775,"Maastrichtian","",69.84,68.94,"Reeside",1924,2853,"Chordata","Reptilia","","","",NA,NA,NA,"",-108.085297,36.972301,"""scattered dinosaur bones""","McDermott Fm., Pruett Pasture",NA,"","US","New Mexico","San Juan","stated in text","4","local area","across Pruett Pasture, secs. 16, 22, 26, T32N, R12W","gp_mid",-73.08,49.12,"101","US","","","","bed","","","","","",NA,"","","""Conglomerate composed of weathered andesite pebbles as much as 8 inches diameter in a matrix of andesitic debris. Unit very irregular in composition and thickness, greenish gray to drab; contains scattered dinosaur bones.""","conglomerate","pebbly,volcaniclastic,gray,green","","","Y","","","","","","alluvial fan","","","macrofossils","","","","","",NA,"","body","","","","","dispersed","","","","","","","","general faunal/floral","field collection","","","","","J. B. Reeside","","","","terrestrial",NA,"actively mobile","","","","","","","phosphatic","","",NA,"McDermott","","","""Conglomerate composed of weathered andesite pebbles as much as 8 inches diameter in a matrix of andesitic debris. Unit very irregular in composition and thickness, greenish gray to drab; contains scattered dinosaur bones.""","conglomerate","pebbly,volcaniclastic,gray,green","","","Y","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","J. B. Reeside, Jr. 1924. Upper Cretaceous and Tertiary formations of the western part of the San Juan Basin of Colorado and New Mexico. United States Geological Survey Professional Paper 134:1-70",72.1,66,6981,1,"SC.2",69.75,100,NA,-85.3685,44.6809,12046,1,-108.085297,36.972301,"Singleton"
"446",179275,"Meeteetse",1331520,"occ",NA,"","Dinosauria indet.","unranked clade",90099,"","Dinosauria",NA,"unranked clade",52775,"Late Campanian","",73.41,69.5,"Keefer and Troyer",1956,59353,"Chordata","Reptilia","","","",NA,NA,NA,"",-108.784203,43.497002,"""fragments of large dinosaur bones""","Welton mine / Shotgun Butte",NA,"","US","Wyoming","Fremont","stated in text","4","small collection","W 1/2, sec. 17, T6N, R1E","gp_mid",-67.91,53.55,"101","US","","","","bed","","","","","",NA,"","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","body","","","","","","","","","frequent","","","","general faunal/floral","field collection","","","","","W. Keefer","","","","terrestrial",NA,"actively mobile","","","","","","","phosphatic","","",NA,"Meeteetse","","","","not reported","","","","","","","","","","Campanian","-","Campanian","Campanian, Maastrichtian","Campanian, Maastrichtian","W. R. Keefer and M. L. Troyer. 1956. Stratigraphy of the Upper Cretaceous and Lower Tertiary rocks of the Shotgun Butte area, Fremont County, Wyoming. Department of the Interior, United States Geologic Survey, Oil and Gas Investigations Chart OC-56",83.5,70.6,7007,2,"SC.2",69.75,63.94,NA,-82.8223,51.0719,9887,1,-108.784203,43.497002,"Singleton"
"447",179276,"Meeteetse",1331521,"occ",NA,"","Hadrosaurinae indet.","subfamily",53382,"","Hadrosaurinae",NA,"subfamily",53382,"Late Campanian","",73.41,69.5,"Storrs",1991,59354,"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","",NA,NA,1,"individuals",-108.797943,44.112686,"","4 miles south of Meeteetse",NA,"","US","Wyoming","Park","based on nearby landmark","6","small collection","butte 4 mi. S of Meeteetse and 300 yds from highway","gp_mid",-67.53,54.12,"101","US","","","","bed","","","","","",NA,"","","","mudstone","","","","Y","","","","","","fluvial-lacustrine indet.","","","macrofossils,mesofossils","some","some","","","",NA,"","body","","","","","","","","","occasional","","","","general faunal/floral","selective quarrying,surface (float),surface (in situ),mechanical,field collection","YPM","","","","G. Storrs and crew","1990","","","terrestrial",NA,"actively mobile","","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Meeteetse","","","","mudstone","","","","Y","","","","","","Campanian","-","Campanian","Campanian, Maastrichtian","Campanian, Maastrichtian","G. W. Storrs. 1991. Dinosaur hunt—the saga of a Yale expedition. Discovery. New Haven: Yale Peabody Museum of Natural History. 22(2):10-18",83.5,70.6,7008,2,"SC.2",69.75,63.94,"Hadrosauridae",-82.5712,51.6674,9555,1,-108.797943,44.112686,"Singleton"
"448",179276,"Meeteetse",1331522,"occ",NA,"","Tyrannosauridae indet.","family",38606,"","Tyrannosauridae",NA,"family",38606,"Late Campanian","",73.41,69.5,"Storrs",1991,59354,"Chordata","Saurischia","NO_ORDER_SPECIFIED","Tyrannosauridae","",NA,NA,NA,"",-108.797943,44.112686,"teeth","4 miles south of Meeteetse",NA,"","US","Wyoming","Park","based on nearby landmark","6","small collection","butte 4 mi. S of Meeteetse and 300 yds from highway","gp_mid",-67.53,54.12,"101","US","","","","bed","","","","","",NA,"","","","mudstone","","","","Y","","","","","","fluvial-lacustrine indet.","","","macrofossils,mesofossils","some","some","","","",NA,"","body","","","","","","","","","occasional","","","","general faunal/floral","selective quarrying,surface (float),surface (in situ),mechanical,field collection","YPM","","","","G. Storrs and crew","1990","","","terrestrial",NA,"actively mobile","","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Meeteetse","","","","mudstone","","","","Y","","","","","","Campanian","-","Campanian","Campanian, Maastrichtian","Campanian, Maastrichtian","G. W. Storrs. 1991. Dinosaur hunt—the saga of a Yale expedition. Discovery. New Haven: Yale Peabody Museum of Natural History. 22(2):10-18",83.5,70.6,7009,2,"SC.2",69.75,63.94,"Tyrannosauridae",-82.5712,51.6674,9555,1,-108.797943,44.112686,"Singleton"
"449",180856,"Horseshoe Canyon",1338877,"occ",NA,"","n. gen. Apatoraptor n. sp. pennatus","species",345865,"","Apatoraptor pennatus",NA,"species",345865,"Early Maastrichtian","",74,67.696,"Funston and Currie",2016,60057,"Chordata","Saurischia","NO_ORDER_SPECIFIED","Caenagnathidae","Apatoraptor",NA,NA,1,"individuals",-112.806282,51.490768,"TMP 1993.051.0001","3 km west of RTMP",NA,"Apatoraptor type","CA","Alberta","","stated in text","5","small collection","3 km W of RTMP; UTM 12U 374600, 5705950","gp_mid",NA,NA,"coordinates not computable using this model","CA","","Edmonton","Horsethief","bed","","","","","",NA,"","from bed just above coal 7","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","many","","","","",NA,"","body","excellent","parautochthonous","snapshot","","","life position","","","","","","","taxonomic","selective quarrying,surface (in situ),mechanical,field collection","TMP","","","","","1993","","","terrestrial",NA,"actively mobile","ground dwelling, depth=surface","","omnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","intermediate",NA,"Horseshoe Canyon","Edmonton","Horsethief","","not reported","","","","","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","G. F. Funston and P. J. Currie. 2016. A new caenagnathid (Dinosauria: Oviraptorosauria) from the Horseshoe Canyon Formation of Alberta, Canada, and a reevaluation of the relationships of Caenagnathidae. Journal of Vertebrate Paleontology 36(4):e1160910:1-18",70.6,66,4657,2,"SC.2",69.75,68.27,NA,-83.3266,59.5068,7223,1,-112.806282,51.490768,"Non-singleton"
"450",182584,"Laramie",1347648,"occ",NA,"","aff. Triceratops sp.","genus",38862,"","Triceratops",NA,"genus",38862,"Late Maastrichtian","",69.269,68.369,"Toepelman",1926,52428,"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Triceratops",NA,NA,1,"specimens",-104.158203,40.759754,"horn core","12 miles northeast of Briggsdale",NA,"","US","Colorado","Weld","based on nearby landmark","6","small collection","12 miles northeast of Briggsdale","gp_mid",NA,NA,"coordinates not computable using this model","US","","","","bed","","","","","",NA,"","""the dinosaur remains...were above horizons yielding Laramie invertebrates""","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","none","none","","","",NA,"","body","","","snapshot","","","","","","","","","","general faunal/floral","surface (float),field collection","","","","","Henderson & Toepelman","","","","terrestrial",NA,"actively mobile","","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Laramie","","","","not reported","","","","","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","W. C. Toepelman. 1926. Notes on the Laramie Formation in central Weld County, Colorado. The Journal of Geology 34(8):834-835",70.6,66,6876,1,"SC.2",69.75,100,"Ceratopsidae",-78.8753,47.5168,10726,1,-104.158203,40.759754,"Non-singleton"
"451",189568,"Horseshoe Canyon",1383192,"occ",34154,"","Edmontosaurus sp.","genus",38761,"","Edmontosaurus",NA,"genus",38761,"Late Campanian","Early Maastrichtian",74,67.696,"Swinton",1950,63812,"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Edmontosaurus",NA,NA,1,"individuals",-112.891037,51.606911,"","8.5 miles northwest of Munson (180 ft level)",NA,"","CA","Alberta","","unpublished field data","5","small collection","sec. 33, T30, R21, W 4th meridian; 8.5 mi. NW of Munson, 180 ft. above river","gp_mid",-66.8,62.58,"101","CA","","Edmonton","","bed","","","","","",NA,"","""lower Edmonton Fm.""","","sandstone","","","","Y","","","","","","terrestrial indet.","","","macrofossils","some","some","","","",NA,"","body,mold/impression,soft parts","","parautochthonous","snapshot","","","","","","","","","includes skin impressions","general faunal/floral","selective quarrying,surface (in situ),mechanical,field collection","BMNH,GSC","","","","C. M. Sternberg","1928","","","terrestrial",NA,"actively mobile","","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Horseshoe Canyon","Edmonton","","","sandstone","","","","Y","","","","","","Campanian","-","Campanian","Campanian, Maastrichtian","Campanian, Maastrichtian","W. E. Swinton. 1950. The Canadian dinosaur. The Illustrated London News 217(5814):490",83.5,66,4521,2,"SC.2",69.75,68.27,"Hadrosauridae",-83.3541,59.6336,7057,1,-112.891037,51.606911,"Non-singleton"
"452",191252,"Horseshoe Canyon",1391181,"occ",NA,"","Ceratopsia indet.","unranked clade",38842,"","Ceratopsia",NA,"unranked clade",38842,"Early Maastrichtian","",74,67.696,"Lull",1933,12314,"Chordata","Ornithischia","","","",NA,NA,1,"specimens",-112.958298,51.746399,"AMNH 5263, squamosal","8 miles below Tolman Ferry (60 ft level) [AMNH]",NA,"","CA","Alberta","","stated in text","4","small collection","section 8?, T32, R21, W 4th meridian; approx. 18 m (60 ft) above W bank of Red Deer River, 8 mi below Tolman Ferry","gp_mid",-68.31,63.9,"101","CA","","Edmonton","Tolman","group of beds","","","","","",NA,"","""Edmonton B""","","not reported","","","","Y","","","","","","terrestrial indet.","","","macrofossils","","some","","","",NA,"","body","","","snapshot","","dispersed","","","","occasional","","","","taxonomic","surface (in situ),mechanical,field collection","AMNH","","","","B. Brown, P. Kaisen, Olsen, Sternberg","1912","","","terrestrial",NA,"actively mobile","ground dwelling","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Horseshoe Canyon","Edmonton","Tolman","","not reported","","","","Y","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","R. S. Lull. 1933. A revision of the Ceratopsia or horned dinosaurs. Memoirs of the Peabody Museum of Natural History 3(3):1-175",70.6,66,4483,2,"SC.2",69.75,68.27,NA,-83.3463,59.7791,7057,1,-112.958298,51.746399,"Non-singleton"
"453",191252,"Horseshoe Canyon",1390591,"occ",NA,"","Ornithomimidae indet.","family",38539,"","Ornithomimidae",NA,"family",38539,"Early Maastrichtian","",74,67.696,"Russell",1972,10410,"Chordata","Saurischia","NO_ORDER_SPECIFIED","Ornithomimidae","",NA,NA,2,"specimens",-112.958298,51.746399,"AMNH 5262, 5264","8 miles below Tolman Ferry (60 ft level) [AMNH]",NA,"","CA","Alberta","","stated in text","4","small collection","section 8?, T32, R21, W 4th meridian; approx. 18 m (60 ft) above W bank of Red Deer River, 8 mi below Tolman Ferry","gp_mid",-68.31,63.9,"101","CA","","Edmonton","Tolman","group of beds","","","","","",NA,"","""Edmonton B""","","not reported","","","","Y","","","","","","terrestrial indet.","","","macrofossils","","some","","","",NA,"","body","","","snapshot","","dispersed","","","","occasional","","","","taxonomic","surface (in situ),mechanical,field collection","AMNH","","","","B. Brown, P. Kaisen, Olsen, Sternberg","1912","","","terrestrial",NA,"actively mobile","ground dwelling, gregarious","","herbivore, omnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","thick",NA,"Horseshoe Canyon","Edmonton","Tolman","","not reported","","","","Y","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","D. A. Russell. 1972. Ostrich dinosaurs from the late Cretaceous of western Canada. Canadian Journal of Earth Sciences 9:375-402",70.6,66,4487,2,"SC.2",69.75,68.27,NA,-83.3463,59.7791,7057,1,-112.958298,51.746399,"Non-singleton"
"454",191253,"Horseshoe Canyon",1390592,"occ",NA,"","Ornithomimidae indet.","family",38539,"","Ornithomimidae",NA,"family",38539,"Late Campanian","Early Maastrichtian",74,67.696,"Russell",1972,10410,"Chordata","Saurischia","NO_ORDER_SPECIFIED","Ornithomimidae","",NA,NA,1,"individuals",-112.891029,51.606911,"NMC 12227, partial postcranial skeleton","west bank, Red Deer River (111 ft level) [NMC]",NA,"","CA","Alberta","","stated in text","5","small collection","34 m above W bank, Red Deer River; sec 33, T30, R21, W 4th meridian","gp_mid",-66.8,62.58,"101","CA","","Edmonton","","bed","","","","","",NA,"","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","body","","parautochthonous","snapshot","","","","","","","","","","taxonomic","field collection","GSC","","","","C. M. Sternberg","1922","","","terrestrial",NA,"actively mobile","ground dwelling, gregarious","","herbivore, omnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","thick",NA,"Horseshoe Canyon","Edmonton","","","not reported","","","","","","","","","","Campanian","-","Campanian","Campanian, Maastrichtian","Campanian, Maastrichtian","D. A. Russell. 1972. Ostrich dinosaurs from the late Cretaceous of western Canada. Canadian Journal of Earth Sciences 9:375-402",83.5,66,4642,2,"SC.2",69.75,68.27,NA,-83.3541,59.6336,7057,1,-112.891029,51.606911,"Non-singleton"
"455",191254,"Horseshoe Canyon",1390594,"occ",NA,"","Ornithomimidae indet.","family",38539,"","Ornithomimidae",NA,"family",38539,"Early Maastrichtian","",74,67.696,"Russell",1972,10410,"Chordata","Saurischia","NO_ORDER_SPECIFIED","Ornithomimidae","",NA,NA,1,"specimens",-112.960793,51.738441,"NMC field no. 1916-3, pedal elements","7 miles below Tolman Ferry (36 ft level) [NMC]",NA,"","CA","Alberta","","stated in text","5","small collection","section 18, T32, R21, W 4th meridian; approx. 11 m (36 ft) above W bank of Red Deer River","gp_mid",-68.32,63.9,"101","CA","","Edmonton","Tolman","group of beds","","","","","",NA,"","""Edmonton B""","","not reported","","","","Y","","","","","","terrestrial indet.","","","macrofossils","","some","","","",NA,"","body","","","snapshot","","","","","","","","","","taxonomic","survey of museum collection","GSC","","","","","1916","","","terrestrial",NA,"actively mobile","ground dwelling, gregarious","","herbivore, omnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","thick",NA,"Horseshoe Canyon","Edmonton","Tolman","","not reported","","","","Y","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","D. A. Russell. 1972. Ostrich dinosaurs from the late Cretaceous of western Canada. Canadian Journal of Earth Sciences 9:375-402",70.6,66,4625,2,"SC.2",69.75,68.27,NA,-83.3541,59.7721,7057,1,-112.960793,51.738441,"Non-singleton"
